route_id,ts,lat,lon,speed_kmh,engine_on,idle_flag
R-2023-05-04-06,2023-05-04 13:50:23,42.33616,-71.07867,28.6,1,0
R-2023-05-04-06,2023-05-04 14:01:36,42.36017,-71.07276,29.9,1,0
R-2023-05-04-06,2023-05-04 14:12:49,42.40976,-71.02424,26.3,1,0
R-2023-05-04-06,2023-05-04 14:24:02,42.3757,-71.04174,30.3,1,0
R-2023-05-04-06,2023-05-04 14:35:16,42.3616,-71.06242,0.0,1,1
R-2023-05-04-06,2023-05-04 14:46:29,42.34226,-71.04238,24.1,1,0
R-2023-05-04-06,2023-05-04 14:57:42,42.36156,-71.06077,14.9,1,0
R-2023-05-04-06,2023-05-04 15:08:55,42.35184,-71.06844,29.4,1,0
R-2023-05-04-06,2023-05-04 15:20:08,42.33968,-71.06347,0.7,1,1
R-2023-05-04-06,2023-05-04 15:31:21,42.32909,-71.05321,24.5,1,0
R-2023-05-04-06,2023-05-04 15:42:35,42.33962,-71.05859,33.6,1,0
R-2023-05-04-06,2023-05-04 15:53:48,42.38987,-71.0515,0.0,1,1
R-2023-05-04-06,2023-05-04 16:05:01,42.35151,-71.03462,7.2,1,0
R-2023-05-04-06,2023-05-04 16:16:14,42.37397,-71.06969,31.4,1,0
R-2023-05-04-06,2023-05-04 16:27:27,42.34396,-71.07238,0.0,1,1
R-2023-05-04-06,2023-05-04 16:38:40,42.3624,-71.04107,0.0,1,1
R-2023-05-04-06,2023-05-04 16:49:54,42.38696,-71.07367,28.0,1,0
R-2023-05-04-06,2023-05-04 17:01:07,42.37955,-71.04875,29.2,1,0
R-2023-05-04-06,2023-05-04 17:12:20,42.38311,-71.08635,37.3,1,0
R-2023-05-04-06,2023-05-04 17:23:33,42.36528,-71.08719,2.8,1,1
R-2023-05-04-06,2023-05-04 17:34:46,42.34729,-71.03326,26.8,1,0
R-2023-05-04-06,2023-05-04 17:45:59,42.36481,-71.00102,24.5,1,0
R-2023-05-04-06,2023-05-04 17:57:13,42.37113,-71.0769,5.0,1,0
R-2023-05-04-06,2023-05-04 18:08:26,42.33268,-71.09668,28.4,1,0
R-2023-05-04-06,2023-05-04 18:19:39,42.331,-71.09176,17.2,1,0
R-2023-05-04-07,2023-05-04 10:25:00,40.69889,-74.02527,31.0,1,0
R-2023-05-04-07,2023-05-04 10:33:23,40.70835,-74.0066,29.9,1,0
R-2023-05-04-07,2023-05-04 10:41:46,40.71693,-73.97598,28.2,1,0
R-2023-05-04-07,2023-05-04 10:50:09,40.70788,-74.01945,1.0,1,1
R-2023-05-04-07,2023-05-04 10:58:32,40.66353,-74.00495,37.6,1,0
R-2023-05-04-07,2023-05-04 11:06:55,40.73145,-74.0329,27.3,1,0
R-2023-05-04-07,2023-05-04 11:15:18,40.75189,-74.01076,22.6,1,0
R-2023-05-04-07,2023-05-04 11:23:41,40.70267,-74.02235,21.8,1,0
R-2023-05-04-07,2023-05-04 11:32:04,40.6954,-74.04622,26.6,1,0
R-2023-05-04-07,2023-05-04 11:40:27,40.74729,-73.97712,33.7,1,0
R-2023-05-04-07,2023-05-04 11:48:50,40.69661,-74.02286,0.8,1,1
R-2023-05-04-07,2023-05-04 11:57:13,40.7302,-74.01994,0.0,1,1
R-2023-05-04-07,2023-05-04 12:05:36,40.74348,-74.01104,33.9,1,0
R-2023-05-04-07,2023-05-04 12:14:00,40.72532,-74.02183,26.8,1,0
R-2023-05-04-07,2023-05-04 12:22:23,40.7072,-73.98904,31.3,1,0
R-2023-05-04-07,2023-05-04 12:30:46,40.73735,-74.03071,38.6,1,0
R-2023-05-04-07,2023-05-04 12:39:09,40.70644,-74.02248,24.7,1,0
R-2023-05-04-07,2023-05-04 12:47:32,40.66353,-74.02001,34.3,1,0
R-2023-05-04-07,2023-05-04 12:55:55,40.71839,-74.03499,25.3,1,0
R-2023-05-04-07,2023-05-04 13:04:18,40.69906,-74.01087,19.3,1,0
R-2023-05-04-07,2023-05-04 13:12:41,40.70486,-74.02487,24.9,1,0
R-2023-05-04-07,2023-05-04 13:21:04,40.6977,-74.01574,29.9,1,0
R-2023-05-04-07,2023-05-04 13:29:27,40.70578,-73.98569,31.5,1,0
R-2023-05-04-07,2023-05-04 13:37:50,40.726,-74.00692,31.4,1,0
R-2023-05-04-07,2023-05-04 13:46:13,40.73096,-74.04528,26.3,1,0
R-2023-05-04-07,2023-05-04 13:54:37,40.72706,-74.03149,31.7,1,0
R-2023-05-04-07,2023-05-04 14:03:00,40.71924,-74.00944,0.0,1,1
R-2023-05-04-07,2023-05-04 14:11:23,40.73743,-73.99728,20.1,1,0
R-2023-05-04-07,2023-05-04 14:19:46,40.70595,-74.00655,21.6,1,0
R-2023-05-04-07,2023-05-04 14:28:09,40.6997,-73.98645,35.3,1,0
R-2023-05-04-07,2023-05-04 14:36:32,40.6987,-74.01604,1.2,1,1
R-2023-05-04-07,2023-05-04 14:44:55,40.66072,-73.98778,7.1,1,0
R-2023-05-04-07,2023-05-04 14:53:18,40.70752,-74.03064,27.7,1,0
R-2023-05-04-07,2023-05-04 15:01:41,40.70863,-73.98868,33.9,1,0
R-2023-05-04-07,2023-05-04 15:10:04,40.69373,-74.03181,1.3,1,1
R-2023-05-04-07,2023-05-04 15:18:27,40.72122,-74.0222,9.6,1,0
R-2023-05-04-07,2023-05-04 15:26:50,40.71192,-73.99393,31.9,1,0
R-2023-05-04-07,2023-05-04 15:35:14,40.69772,-74.00344,15.8,1,0
R-2023-05-04-07,2023-05-04 15:43:37,40.69174,-74.0319,25.7,1,0
R-2023-05-04-07,2023-05-04 15:52:00,40.70314,-74.02269,31.0,1,0
R-2023-05-04-07,2023-05-04 16:00:23,40.7203,-73.986,22.1,1,0
R-2023-05-04-07,2023-05-04 16:08:46,40.68333,-74.00863,33.5,1,0
R-2023-05-04-07,2023-05-04 16:17:09,40.74507,-74.01913,26.9,1,0
R-2023-05-04-07,2023-05-04 16:25:32,40.73212,-73.96905,0.0,1,1
R-2023-05-04-07,2023-05-04 16:33:55,40.69993,-74.02806,26.5,1,0
R-2023-05-05-00,2023-05-05 10:14:00,42.38167,-71.0206,32.8,1,0
R-2023-05-05-00,2023-05-05 10:22:39,42.36484,-71.05703,29.8,1,0
R-2023-05-05-00,2023-05-05 10:31:19,42.33894,-71.05233,23.0,1,0
R-2023-05-05-00,2023-05-05 10:39:59,42.34184,-71.05609,26.8,1,0
R-2023-05-05-00,2023-05-05 10:48:38,42.37644,-71.06926,0.0,1,1
R-2023-05-05-00,2023-05-05 10:57:18,42.37125,-71.09451,0.0,1,1
R-2023-05-05-00,2023-05-05 11:05:58,42.35357,-71.04177,30.9,1,0
R-2023-05-05-00,2023-05-05 11:14:37,42.35245,-71.07941,32.2,1,0
R-2023-05-05-00,2023-05-05 11:23:17,42.35068,-71.07288,0.0,1,1
R-2023-05-05-00,2023-05-05 11:31:57,42.37981,-71.0183,19.4,1,0
R-2023-05-05-00,2023-05-05 11:40:37,42.34999,-71.0799,2.6,1,1
R-2023-05-05-00,2023-05-05 11:49:16,42.37133,-71.04477,0.0,1,1
R-2023-05-05-00,2023-05-05 11:57:56,42.38579,-71.07315,29.6,1,0
R-2023-05-05-00,2023-05-05 12:06:36,42.38217,-71.08523,5.3,1,0
R-2023-05-05-00,2023-05-05 12:15:15,42.35615,-71.10943,0.0,1,1
R-2023-05-05-00,2023-05-05 12:23:55,42.3997,-71.0544,26.7,1,0
R-2023-05-05-00,2023-05-05 12:32:35,42.37753,-71.04285,0.0,1,1
R-2023-05-05-00,2023-05-05 12:41:14,42.31269,-71.04975,35.5,1,0
R-2023-05-05-00,2023-05-05 12:49:54,42.37534,-71.06433,24.4,1,0
R-2023-05-05-00,2023-05-05 12:58:34,42.34031,-71.03535,29.3,1,0
R-2023-05-05-00,2023-05-05 13:07:14,42.33503,-71.06318,0.0,1,1
R-2023-05-05-00,2023-05-05 13:15:53,42.345,-71.05132,0.0,1,1
R-2023-05-05-00,2023-05-05 13:24:33,42.34593,-71.05196,32.0,1,0
R-2023-05-05-00,2023-05-05 13:33:13,42.34125,-71.0896,0.0,1,1
R-2023-05-05-00,2023-05-05 13:41:52,42.35436,-71.05693,31.8,1,0
R-2023-05-05-00,2023-05-05 13:50:32,42.36843,-71.03757,23.8,1,0
R-2023-05-05-00,2023-05-05 13:59:12,42.33574,-71.04871,0.0,1,1
R-2023-05-05-00,2023-05-05 14:07:52,42.33089,-71.02803,36.5,1,0
R-2023-05-05-00,2023-05-05 14:16:31,42.3735,-71.03402,5.8,1,0
R-2023-05-05-00,2023-05-05 14:25:11,42.35881,-71.03909,28.8,1,0
R-2023-05-05-00,2023-05-05 14:33:51,42.33347,-71.06061,30.7,1,0
R-2023-05-05-00,2023-05-05 14:42:30,42.36235,-71.0741,0.0,1,1
R-2023-05-05-00,2023-05-05 14:51:10,42.35301,-71.04821,4.1,1,0
R-2023-05-05-00,2023-05-05 14:59:50,42.35313,-71.04651,30.2,1,0
R-2023-05-05-00,2023-05-05 15:08:29,42.33859,-71.06914,0.0,1,1
R-2023-05-05-00,2023-05-05 15:17:09,42.40027,-71.04521,28.7,1,0
R-2023-05-05-00,2023-05-05 15:25:49,42.35317,-71.03866,9.2,1,0
R-2023-05-05-00,2023-05-05 15:34:29,42.36802,-71.08815,14.3,1,0
R-2023-05-05-00,2023-05-05 15:43:08,42.3564,-71.07603,25.0,1,0
R-2023-05-05-00,2023-05-05 15:51:48,42.39449,-71.0422,20.0,1,0
R-2023-05-05-00,2023-05-05 16:00:28,42.36269,-71.04896,20.8,1,0
R-2023-05-05-00,2023-05-05 16:09:07,42.35521,-71.07078,32.0,1,0
R-2023-05-05-00,2023-05-05 16:17:47,42.33835,-71.05082,22.0,1,0
R-2023-05-05-00,2023-05-05 16:26:27,42.34779,-71.07586,22.9,1,0
R-2023-05-05-00,2023-05-05 16:35:07,42.36413,-71.07974,22.1,1,0
R-2023-05-05-00,2023-05-05 16:43:46,42.36162,-71.08322,35.6,1,0
R-2023-05-05-00,2023-05-05 16:52:26,42.38355,-71.0651,0.0,1,1
R-2023-05-05-00,2023-05-05 17:01:06,42.37028,-71.05697,38.3,1,0
R-2023-05-05-00,2023-05-05 17:09:45,42.34702,-71.03776,31.7,1,0
R-2023-05-05-00,2023-05-05 17:18:25,42.36105,-71.07874,2.7,1,1
R-2023-05-05-00,2023-05-05 17:27:05,42.35924,-71.06778,27.9,1,0
R-2023-05-05-00,2023-05-05 17:35:44,42.34729,-71.05128,25.4,1,0
R-2023-05-05-00,2023-05-05 17:44:24,42.36866,-71.06864,24.4,1,0
R-2023-05-05-00,2023-05-05 17:53:04,42.34499,-71.05887,29.1,1,0
R-2023-05-05-00,2023-05-05 18:01:44,42.37489,-71.05569,20.5,1,0
R-2023-05-05-00,2023-05-05 18:10:23,42.32218,-71.04152,4.1,1,0
R-2023-05-05-00,2023-05-05 18:19:03,42.35776,-71.04444,19.1,1,0
R-2023-05-05-00,2023-05-05 18:27:43,42.37627,-71.07521,32.1,1,0
R-2023-05-05-00,2023-05-05 18:36:22,42.37677,-71.0833,7.5,1,0
R-2023-05-05-01,2023-05-05 10:02:00,47.59834,-122.327,26.4,1,0
R-2023-05-05-01,2023-05-05 10:17:54,47.60768,-122.32168,33.3,1,0
R-2023-05-05-01,2023-05-05 10:33:49,47.58433,-122.34133,29.8,1,0
R-2023-05-05-01,2023-05-05 10:49:44,47.59124,-122.3347,21.8,1,0
R-2023-05-05-01,2023-05-05 11:05:39,47.63893,-122.33261,27.2,1,0
R-2023-05-05-01,2023-05-05 11:21:33,47.62033,-122.34807,29.9,1,0
R-2023-05-05-01,2023-05-05 11:37:28,47.57028,-122.39519,30.7,1,0
R-2023-05-05-01,2023-05-05 11:53:23,47.59213,-122.35352,24.6,1,0
R-2023-05-05-01,2023-05-05 12:09:18,47.58555,-122.32505,30.6,1,0
R-2023-05-05-01,2023-05-05 12:25:12,47.63018,-122.35942,0.0,1,1
R-2023-05-05-01,2023-05-05 12:41:07,47.60551,-122.36583,24.7,1,0
R-2023-05-05-01,2023-05-05 12:57:02,47.61453,-122.30855,25.5,1,0
R-2023-05-05-01,2023-05-05 13:12:57,47.62137,-122.35791,31.4,1,0
R-2023-05-05-01,2023-05-05 13:28:51,47.60455,-122.31577,30.4,1,0
R-2023-05-05-01,2023-05-05 13:44:46,47.59866,-122.29957,32.8,1,0
R-2023-05-05-01,2023-05-05 14:00:41,47.62615,-122.35611,31.2,1,0
R-2023-05-05-01,2023-05-05 14:16:36,47.6097,-122.33012,0.0,1,1
R-2023-05-05-01,2023-05-05 14:32:30,47.602,-122.34096,25.4,1,0
R-2023-05-05-01,2023-05-05 14:48:25,47.62546,-122.35018,0.0,1,1
R-2023-05-05-01,2023-05-05 15:04:20,47.61768,-122.3191,21.4,1,0
R-2023-05-05-01,2023-05-05 15:20:15,47.59965,-122.34255,1.7,1,1
R-2023-05-05-01,2023-05-05 15:36:09,47.6348,-122.31961,3.4,1,0
R-2023-05-05-01,2023-05-05 15:52:04,47.62097,-122.34761,28.1,1,0
R-2023-05-05-01,2023-05-05 16:07:59,47.62769,-122.26354,1.8,1,1
R-2023-05-05-01,2023-05-05 16:23:54,47.66611,-122.33398,28.2,1,0
R-2023-05-05-01,2023-05-05 16:39:48,47.59183,-122.33995,0.0,1,1
R-2023-05-05-01,2023-05-05 16:55:43,47.64299,-122.33211,30.4,1,0
R-2023-05-05-01,2023-05-05 17:11:38,47.61074,-122.32956,34.8,1,0
R-2023-05-05-01,2023-05-05 17:27:33,47.59139,-122.34322,30.5,1,0
R-2023-05-05-01,2023-05-05 17:43:27,47.60233,-122.34908,30.7,1,0
R-2023-05-05-01,2023-05-05 17:59:22,47.60182,-122.33187,22.7,1,0
R-2023-05-05-01,2023-05-05 18:15:17,47.61901,-122.34841,33.1,1,0
R-2023-05-05-01,2023-05-05 18:31:12,47.62601,-122.33381,24.8,1,0
R-2023-05-05-02,2023-05-05 10:15:00,42.3806,-71.04696,7.8,1,0
R-2023-05-05-02,2023-05-05 10:22:11,42.3683,-71.09548,2.4,1,1
R-2023-05-05-02,2023-05-05 10:29:23,42.37223,-71.03602,6.6,1,0
R-2023-05-05-02,2023-05-05 10:36:35,42.36794,-71.03068,23.6,1,0
R-2023-05-05-02,2023-05-05 10:43:47,42.36201,-71.04877,27.3,1,0
R-2023-05-05-02,2023-05-05 10:50:59,42.36163,-71.06181,34.6,1,0
R-2023-05-05-02,2023-05-05 10:58:11,42.35769,-71.05859,38.6,1,0
R-2023-05-05-02,2023-05-05 11:05:23,42.36505,-71.03437,3.7,1,0
R-2023-05-05-02,2023-05-05 11:12:35,42.35945,-71.08319,22.8,1,0
R-2023-05-05-02,2023-05-05 11:19:47,42.36638,-71.04438,2.2,1,1
R-2023-05-05-02,2023-05-05 11:26:59,42.38536,-71.07129,24.5,1,0
R-2023-05-05-02,2023-05-05 11:34:11,42.3478,-71.06571,0.0,1,1
R-2023-05-05-02,2023-05-05 11:41:23,42.36584,-71.06571,21.3,1,0
R-2023-05-05-02,2023-05-05 11:48:35,42.36348,-71.02727,15.9,1,0
R-2023-05-05-02,2023-05-05 11:55:47,42.3312,-71.07007,25.5,1,0
R-2023-05-05-02,2023-05-05 12:02:59,42.36632,-71.07653,29.4,1,0
R-2023-05-05-02,2023-05-05 12:10:11,42.39263,-71.0888,0.0,1,1
R-2023-05-05-02,2023-05-05 12:17:23,42.3417,-71.07313,22.9,1,0
R-2023-05-05-02,2023-05-05 12:24:35,42.35461,-71.05097,30.8,1,0
R-2023-05-05-02,2023-05-05 12:31:47,42.32579,-71.05529,28.1,1,0
R-2023-05-05-02,2023-05-05 12:38:59,42.36059,-71.06787,5.0,1,0
R-2023-05-05-02,2023-05-05 12:46:11,42.36406,-71.07291,2.7,1,1
R-2023-05-05-02,2023-05-05 12:53:23,42.3696,-71.06618,34.9,1,0
R-2023-05-05-02,2023-05-05 13:00:35,42.37769,-71.04842,24.2,1,0
R-2023-05-05-02,2023-05-05 13:07:47,42.32181,-71.0824,20.3,1,0
R-2023-05-05-02,2023-05-05 13:14:59,42.33427,-71.06051,28.0,1,0
R-2023-05-05-02,2023-05-05 13:22:11,42.3563,-71.03245,4.5,1,0
R-2023-05-05-02,2023-05-05 13:29:23,42.34667,-71.06892,35.8,1,0
R-2023-05-05-02,2023-05-05 13:36:35,42.36212,-71.09542,33.0,1,0
R-2023-05-05-02,2023-05-05 13:43:47,42.35305,-71.02076,28.6,1,0
R-2023-05-05-02,2023-05-05 13:50:59,42.35789,-71.07182,25.8,1,0
R-2023-05-05-02,2023-05-05 13:58:11,42.36539,-71.06295,27.8,1,0
R-2023-05-05-02,2023-05-05 14:05:23,42.36857,-71.01511,33.0,1,0
R-2023-05-05-02,2023-05-05 14:12:35,42.37683,-71.07077,25.5,1,0
R-2023-05-05-02,2023-05-05 14:19:47,42.38142,-71.05152,14.9,1,0
R-2023-05-05-02,2023-05-05 14:26:59,42.34328,-71.0495,23.5,1,0
R-2023-05-05-02,2023-05-05 14:34:11,42.35999,-71.05365,12.3,1,0
R-2023-05-05-02,2023-05-05 14:41:23,42.37133,-71.05905,23.4,1,0
R-2023-05-05-02,2023-05-05 14:48:34,42.35549,-71.09204,21.9,1,0
R-2023-05-05-02,2023-05-05 14:55:46,42.33931,-71.07806,27.6,1,0
R-2023-05-05-02,2023-05-05 15:02:58,42.33999,-71.07089,23.5,1,0
R-2023-05-05-02,2023-05-05 15:10:10,42.35693,-71.04008,34.9,1,0
R-2023-05-05-02,2023-05-05 15:17:22,42.36264,-71.02468,0.0,1,1
R-2023-05-05-02,2023-05-05 15:24:34,42.35545,-71.07557,34.5,1,0
R-2023-05-05-02,2023-05-05 15:31:46,42.37241,-71.0671,38.1,1,0
R-2023-05-05-02,2023-05-05 15:38:58,42.38068,-70.99757,24.0,1,0
R-2023-05-05-02,2023-05-05 15:46:10,42.33015,-71.03883,18.7,1,0
R-2023-05-05-02,2023-05-05 15:53:22,42.33294,-71.06218,23.8,1,0
R-2023-05-05-02,2023-05-05 16:00:34,42.38575,-71.08087,25.8,1,0
R-2023-05-05-02,2023-05-05 16:07:46,42.37089,-71.07116,23.1,1,0
R-2023-05-05-02,2023-05-05 16:14:58,42.35151,-71.10729,34.6,1,0
R-2023-05-05-02,2023-05-05 16:22:10,42.33402,-71.03495,23.5,1,0
R-2023-05-05-02,2023-05-05 16:29:22,42.40553,-71.03655,3.0,1,1
R-2023-05-05-02,2023-05-05 16:36:34,42.3946,-71.05718,22.7,1,0
R-2023-05-05-02,2023-05-05 16:43:46,42.36068,-71.05175,1.6,1,1
R-2023-05-05-02,2023-05-05 16:50:58,42.35557,-71.08131,0.0,1,1
R-2023-05-05-02,2023-05-05 16:58:10,42.35189,-71.05515,31.0,1,0
R-2023-05-05-02,2023-05-05 17:05:22,42.34142,-71.05014,28.4,1,0
R-2023-05-05-03,2023-05-05 10:11:00,47.59773,-122.36924,33.2,1,0
R-2023-05-05-03,2023-05-05 10:20:23,47.61201,-122.34341,31.1,1,0
R-2023-05-05-03,2023-05-05 10:29:47,47.57174,-122.34155,0.0,1,1
R-2023-05-05-03,2023-05-05 10:39:10,47.60723,-122.32416,21.5,1,0
R-2023-05-05-03,2023-05-05 10:48:34,47.59325,-122.32639,29.3,1,0
R-2023-05-05-03,2023-05-05 10:57:57,47.60931,-122.30366,33.5,1,0
R-2023-05-05-03,2023-05-05 11:07:21,47.58647,-122.3262,1.7,1,1
R-2023-05-05-03,2023-05-05 11:16:44,47.60671,-122.34782,0.0,1,1
R-2023-05-05-03,2023-05-05 11:26:08,47.63913,-122.3168,28.3,1,0
R-2023-05-05-03,2023-05-05 11:35:31,47.59562,-122.31222,20.8,1,0
R-2023-05-05-03,2023-05-05 11:44:55,47.58461,-122.31342,33.6,1,0
R-2023-05-05-03,2023-05-05 11:54:18,47.63074,-122.32184,37.0,1,0
R-2023-05-05-03,2023-05-05 12:03:42,47.60357,-122.3373,0.0,1,1
R-2023-05-05-03,2023-05-05 12:13:05,47.61548,-122.33511,33.0,1,0
R-2023-05-05-03,2023-05-05 12:22:29,47.60118,-122.30042,23.0,1,0
R-2023-05-05-03,2023-05-05 12:31:52,47.63993,-122.30206,26.2,1,0
R-2023-05-05-03,2023-05-05 12:41:16,47.60897,-122.3441,24.7,1,0
R-2023-05-05-03,2023-05-05 12:50:39,47.62828,-122.34025,22.2,1,0
R-2023-05-05-03,2023-05-05 13:00:03,47.59652,-122.3025,30.1,1,0
R-2023-05-05-03,2023-05-05 13:09:26,47.60661,-122.32938,2.4,1,1
R-2023-05-05-03,2023-05-05 13:18:50,47.63308,-122.35159,29.5,1,0
R-2023-05-05-03,2023-05-05 13:28:14,47.6127,-122.34625,32.4,1,0
R-2023-05-05-03,2023-05-05 13:37:37,47.58245,-122.30539,15.7,1,0
R-2023-05-05-03,2023-05-05 13:47:01,47.59164,-122.34213,0.0,1,1
R-2023-05-05-03,2023-05-05 13:56:24,47.66631,-122.35048,0.0,1,1
R-2023-05-05-03,2023-05-05 14:05:48,47.62221,-122.37036,27.7,1,0
R-2023-05-05-03,2023-05-05 14:15:11,47.62677,-122.32195,27.5,1,0
R-2023-05-05-03,2023-05-05 14:24:35,47.60127,-122.30708,0.0,1,1
R-2023-05-05-03,2023-05-05 14:33:58,47.60352,-122.3294,6.8,1,0
R-2023-05-05-03,2023-05-05 14:43:22,47.61158,-122.33578,4.2,1,0
R-2023-05-05-03,2023-05-05 14:52:45,47.60999,-122.32885,6.2,1,0
R-2023-05-05-03,2023-05-05 15:02:09,47.63298,-122.35287,29.5,1,0
R-2023-05-05-03,2023-05-05 15:11:32,47.62849,-122.29883,23.1,1,0
R-2023-05-05-03,2023-05-05 15:20:56,47.62112,-122.3064,1.4,1,1
R-2023-05-05-03,2023-05-05 15:30:19,47.57709,-122.2955,26.2,1,0
R-2023-05-05-03,2023-05-05 15:39:43,47.61687,-122.30815,30.0,1,0
R-2023-05-05-03,2023-05-05 15:49:06,47.61344,-122.33504,34.1,1,0
R-2023-05-05-03,2023-05-05 15:58:30,47.61372,-122.32747,25.6,1,0
R-2023-05-05-03,2023-05-05 16:07:53,47.59916,-122.32467,21.4,1,0
R-2023-05-05-03,2023-05-05 16:17:17,47.62498,-122.30944,26.9,1,0
R-2023-05-05-03,2023-05-05 16:26:41,47.60186,-122.32558,31.0,1,0
R-2023-05-05-03,2023-05-05 16:36:04,47.60845,-122.30319,0.0,1,1
R-2023-05-05-03,2023-05-05 16:45:28,47.59697,-122.3039,23.3,1,0
R-2023-05-05-03,2023-05-05 16:54:51,47.58961,-122.35427,0.0,1,1
R-2023-05-05-03,2023-05-05 17:04:15,47.58668,-122.34329,19.9,1,0
R-2023-05-05-03,2023-05-05 17:13:38,47.60987,-122.30909,25.6,1,0
R-2023-05-05-03,2023-05-05 17:23:02,47.63108,-122.3392,33.2,1,0
R-2023-05-05-03,2023-05-05 17:32:25,47.59425,-122.31101,26.6,1,0
R-2023-05-05-03,2023-05-05 17:41:49,47.60494,-122.31857,26.0,1,0
R-2023-05-05-03,2023-05-05 17:51:12,47.59901,-122.31608,24.6,1,0
R-2023-05-05-04,2023-05-05 10:25:00,42.37341,-71.05642,31.7,1,0
R-2023-05-05-04,2023-05-05 10:31:31,42.3727,-71.06833,0.0,1,1
R-2023-05-05-04,2023-05-05 10:38:03,42.36382,-71.0935,30.4,1,0
R-2023-05-05-04,2023-05-05 10:44:34,42.35396,-71.05574,0.0,1,1
R-2023-05-05-04,2023-05-05 10:51:06,42.33341,-71.06356,24.2,1,0
R-2023-05-05-04,2023-05-05 10:57:38,42.33574,-71.07928,30.6,1,0
R-2023-05-05-04,2023-05-05 11:04:09,42.3546,-71.08962,21.4,1,0
R-2023-05-05-04,2023-05-05 11:10:41,42.36479,-71.06524,24.9,1,0
R-2023-05-05-04,2023-05-05 11:17:13,42.36939,-71.08675,8.2,1,0
R-2023-05-05-04,2023-05-05 11:23:44,42.35876,-71.0716,25.5,1,0
R-2023-05-05-04,2023-05-05 11:30:16,42.36618,-71.03773,3.4,1,0
R-2023-05-05-04,2023-05-05 11:36:48,42.35274,-71.08204,24.9,1,0
R-2023-05-05-04,2023-05-05 11:43:19,42.34317,-71.06677,24.1,1,0
R-2023-05-05-04,2023-05-05 11:49:51,42.36036,-71.08791,27.5,1,0
R-2023-05-05-04,2023-05-05 11:56:23,42.34721,-71.05559,29.7,1,0
R-2023-05-05-04,2023-05-05 12:02:54,42.35935,-71.04928,30.1,1,0
R-2023-05-05-04,2023-05-05 12:09:26,42.33136,-71.03591,24.4,1,0
R-2023-05-05-04,2023-05-05 12:15:58,42.38601,-71.02979,10.0,1,0
R-2023-05-05-04,2023-05-05 12:22:29,42.35169,-71.03181,27.3,1,0
R-2023-05-05-04,2023-05-05 12:29:01,42.37522,-71.04831,0.0,1,1
R-2023-05-05-04,2023-05-05 12:35:33,42.34784,-71.05006,35.7,1,0
R-2023-05-05-04,2023-05-05 12:42:04,42.3734,-71.05908,22.6,1,0
R-2023-05-05-04,2023-05-05 12:48:36,42.34076,-71.03645,34.2,1,0
R-2023-05-05-04,2023-05-05 12:55:08,42.3201,-71.06117,38.7,1,0
R-2023-05-05-04,2023-05-05 13:01:39,42.37096,-71.06265,34.4,1,0
R-2023-05-05-04,2023-05-05 13:08:11,42.32737,-71.0543,22.9,1,0
R-2023-05-05-04,2023-05-05 13:14:43,42.34426,-71.04958,31.8,1,0
R-2023-05-05-04,2023-05-05 13:21:14,42.36262,-71.0593,31.0,1,0
R-2023-05-05-04,2023-05-05 13:27:46,42.34683,-71.08654,21.4,1,0
R-2023-05-05-04,2023-05-05 13:34:18,42.35493,-71.06192,0.0,1,1
R-2023-05-05-04,2023-05-05 13:40:49,42.35438,-71.0568,30.5,1,0
R-2023-05-05-04,2023-05-05 13:47:21,42.32292,-71.04243,32.8,1,0
R-2023-05-05-04,2023-05-05 13:53:53,42.35188,-71.07709,2.8,1,1
R-2023-05-05-04,2023-05-05 14:00:24,42.38408,-71.07058,26.4,1,0
R-2023-05-05-04,2023-05-05 14:06:56,42.33411,-71.06977,29.4,1,0
R-2023-05-05-04,2023-05-05 14:13:28,42.3802,-71.08209,30.0,1,0
R-2023-05-05-04,2023-05-05 14:19:59,42.36766,-71.05827,15.5,1,0
R-2023-05-05-04,2023-05-05 14:26:31,42.36688,-71.0558,23.8,1,0
R-2023-05-05-04,2023-05-05 14:33:03,42.38155,-71.06232,1.9,1,1
R-2023-05-05-04,2023-05-05 14:39:34,42.36072,-71.02702,30.9,1,0
R-2023-05-05-04,2023-05-05 14:46:06,42.36142,-71.05022,30.6,1,0
R-2023-05-05-04,2023-05-05 14:52:38,42.38239,-71.094,18.8,1,0
R-2023-05-05-04,2023-05-05 14:59:09,42.35728,-71.014,35.0,1,0
R-2023-05-05-04,2023-05-05 15:05:41,42.36412,-71.07279,26.6,1,0
R-2023-05-05-04,2023-05-05 15:12:13,42.34102,-71.06516,5.4,1,0
R-2023-05-05-04,2023-05-05 15:18:44,42.33448,-71.07096,23.0,1,0
R-2023-05-05-04,2023-05-05 15:25:16,42.40673,-71.05618,12.0,1,0
R-2023-05-05-04,2023-05-05 15:31:48,42.36639,-71.05176,0.0,1,1
R-2023-05-05-04,2023-05-05 15:38:19,42.37106,-71.05078,0.0,1,1
R-2023-05-05-04,2023-05-05 15:44:51,42.37381,-71.05186,31.9,1,0
R-2023-05-05-04,2023-05-05 15:51:23,42.37584,-71.05985,25.4,1,0
R-2023-05-05-04,2023-05-05 15:57:54,42.34054,-71.08316,31.9,1,0
R-2023-05-05-04,2023-05-05 16:04:26,42.31501,-71.07051,26.6,1,0
R-2023-05-05-04,2023-05-05 16:10:58,42.36571,-71.04533,32.6,1,0
R-2023-05-05-05,2023-05-05 10:25:00,42.34817,-71.05792,34.7,1,0
